goodForGroups,city,state,stars,alcohol,noiseLevel,attire,priceRange,delivery,waiterService,caters
1,Tempe,AZ,4,full_bar,average,casual,2,FALSE,FALSE,FALSE
1,Pittsburgh,PA,4.5,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,Phoenix,AZ,4.5,none,average,casual,1,FALSE,FALSE,TRUE
1,Phoenix,AZ,4,full_bar,quiet,dressy,2,FALSE,FALSE,FALSE
1,Las Vegas,NV,3.5,none,average,casual,2,FALSE,TRUE,FALSE
0,Phoenix,AZ,1.5,none,average,casual,1,FALSE,TRUE,FALSE
0,Apache Junction,AZ,2.5,none,very_loud,casual,1,FALSE,FALSE,FALSE
0,Charlotte,NC,3.5,beer_and_wine,quiet,casual,2,TRUE,TRUE,TRUE
1,Buckeye,AZ,3.5,beer_and_wine,loud,casual,1,FALSE,FALSE,TRUE
1,Henderson,NV,3.5,none,average,casual,1,FALSE,TRUE,TRUE
1,Madison,WI,3,full_bar,average,casual,2,TRUE,FALSE,TRUE
1,Scottsdale,AZ,3,full_bar,loud,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,4,full_bar,average,dressy,4,FALSE,TRUE,FALSE
1,Phoenix,AZ,3.5,none,average,casual,1,FALSE,FALSE,FALSE
1,Las Vegas,NV,3.5,none,average,casual,1,TRUE,FALSE,TRUE
1,Charlotte,NC,3,none,quiet,casual,1,FALSE,TRUE,TRUE
1,Glendale,AZ,4.5,none,quiet,casual,1,FALSE,FALSE,TRUE
1,Pittsburgh,PA,4,full_bar,average,casual,2,FALSE,FALSE,TRUE
1,Henderson,NV,4,none,average,casual,1,FALSE,TRUE,TRUE
1,Las Vegas,NV,3,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,Madison,WI,4,none,quiet,casual,2,TRUE,TRUE,TRUE
1,Madison,WI,4.5,none,average,casual,1,FALSE,FALSE,FALSE
0,Tempe,AZ,3,none,loud,casual,1,FALSE,FALSE,FALSE
0,Las Vegas,NV,3,none,average,casual,2,TRUE,FALSE,FALSE
1,Pittsburgh,PA,4,none,average,casual,2,TRUE,FALSE,TRUE
0,Montral,QC,4.5,full_bar,average,casual,3,FALSE,TRUE,FALSE
1,Gilbert,AZ,3,none,loud,casual,1,FALSE,FALSE,FALSE
1,Phoenix,AZ,4,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,3.5,full_bar,average,casual,1,FALSE,TRUE,FALSE
1,Phoenix,AZ,4,none,average,casual,1,FALSE,TRUE,TRUE
1,Madison,WI,3.5,beer_and_wine,average,casual,1,TRUE,FALSE,TRUE
1,Fort Mill,SC,4.5,beer_and_wine,average,casual,2,FALSE,FALSE,TRUE
1,Las Vegas,NV,4,full_bar,average,casual,2,TRUE,TRUE,TRUE
0,Phoenix,AZ,3.5,none,loud,casual,1,FALSE,TRUE,FALSE
1,Charlotte,NC,4,full_bar,loud,casual,2,FALSE,FALSE,TRUE
1,Phoenix,AZ,4,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,4,none,average,casual,1,TRUE,TRUE,TRUE
1,Cave Creek,AZ,3.5,full_bar,average,casual,2,FALSE,FALSE,TRUE
1,Edinburgh,EDH,3.5,none,average,casual,2,FALSE,TRUE,FALSE
1,Phoenix,AZ,4.5,none,average,casual,1,FALSE,TRUE,TRUE
1,Phoenix,AZ,4,beer_and_wine,average,casual,1,FALSE,TRUE,TRUE
1,Tempe,AZ,4.5,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Tempe,AZ,3.5,beer_and_wine,average,casual,1,FALSE,TRUE,FALSE
1,Mesa,AZ,4,none,quiet,casual,1,FALSE,TRUE,TRUE
1,Phoenix,AZ,3,none,quiet,casual,1,FALSE,TRUE,TRUE
1,Phoenix,AZ,4,none,quiet,casual,1,FALSE,TRUE,TRUE
1,Las Vegas,NV,3.5,none,average,casual,1,FALSE,TRUE,FALSE
1,Las Vegas,NV,2,none,average,casual,1,FALSE,FALSE,FALSE
1,Las Vegas,NV,4,full_bar,average,casual,2,FALSE,FALSE,FALSE
1,Charlotte,NC,4,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,Madison,WI,4,full_bar,average,casual,2,FALSE,FALSE,FALSE
0,Scottsdale,AZ,4,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,Montral,QC,4.5,none,quiet,casual,2,FALSE,FALSE,FALSE
0,Edinburgh,EDH,4.5,none,average,casual,1,FALSE,TRUE,TRUE
1,Glendale,AZ,2.5,full_bar,average,casual,2,FALSE,FALSE,TRUE
1,Phoenix,AZ,2.5,none,quiet,casual,1,FALSE,FALSE,TRUE
1,Las Vegas,NV,4,beer_and_wine,average,casual,1,FALSE,FALSE,TRUE
0,Phoenix,AZ,4,beer_and_wine,average,casual,2,FALSE,FALSE,FALSE
1,Las Vegas,NV,4,none,average,casual,2,FALSE,TRUE,TRUE
1,Tempe,AZ,2,none,very_loud,casual,1,FALSE,TRUE,FALSE
1,Mesa,AZ,2.5,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,North Las Vegas,NV,3.5,none,average,casual,1,FALSE,FALSE,FALSE
1,Las Vegas,NV,4,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
0,Phoenix,AZ,5,none,average,casual,1,FALSE,TRUE,TRUE
0,Henderson,NV,3.5,none,average,casual,1,TRUE,TRUE,TRUE
1,Charlotte,NC,3.5,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,Middleton,WI,3.5,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,4,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,3.5,none,loud,casual,2,FALSE,FALSE,FALSE
1,Las Vegas,NV,4,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,Scottsdale,AZ,3.5,none,average,casual,1,FALSE,TRUE,FALSE
0,Charlotte,NC,4,none,average,casual,1,FALSE,FALSE,FALSE
1,Phoenix,AZ,4,none,average,casual,1,FALSE,TRUE,TRUE
1,Las Vegas,NV,4,none,average,casual,1,TRUE,TRUE,TRUE
1,Henderson,NV,4,full_bar,quiet,casual,2,FALSE,TRUE,FALSE
0,Las Vegas,NV,1.5,none,loud,casual,1,FALSE,TRUE,FALSE
1,Gilbert,AZ,3.5,none,quiet,casual,2,TRUE,FALSE,FALSE
1,Mesa,AZ,3,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,3.5,full_bar,average,casual,2,FALSE,TRUE,FALSE
0,Montral,QC,3,none,average,casual,2,FALSE,FALSE,FALSE
1,Madison,WI,3,full_bar,average,casual,2,FALSE,FALSE,TRUE
1,Las Vegas,NV,4.5,none,average,casual,1,FALSE,TRUE,TRUE
1,Montral,QC,4,none,average,casual,1,TRUE,TRUE,TRUE
1,Waterloo,ON,4,beer_and_wine,quiet,casual,2,FALSE,FALSE,FALSE
1,Montral,QC,4.5,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,Chandler,AZ,2.5,none,average,casual,1,FALSE,FALSE,FALSE
1,Edinburgh,EDH,4,beer_and_wine,average,casual,2,FALSE,FALSE,FALSE
1,Phoenix,AZ,4.5,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Fort McDowell,AZ,2.5,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Pittsburgh,PA,3.5,none,average,casual,1,FALSE,FALSE,TRUE
1,Madison,WI,3,none,average,casual,1,TRUE,TRUE,TRUE
1,Las Vegas,NV,3,none,average,casual,2,TRUE,FALSE,TRUE
1,Montral,QC,3,full_bar,quiet,casual,3,FALSE,TRUE,FALSE
1,Phoenix,AZ,4,beer_and_wine,average,casual,1,FALSE,FALSE,TRUE
1,Montral,QC,3.5,none,average,casual,2,TRUE,TRUE,FALSE
0,Phoenix,AZ,4,full_bar,average,casual,2,FALSE,FALSE,FALSE
0,Montral,QC,4,none,average,casual,1,FALSE,TRUE,FALSE
1,Kitchener,ON,4,full_bar,average,casual,2,FALSE,FALSE,FALSE
1,Las Vegas,NV,3.5,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,4,full_bar,quiet,casual,2,FALSE,TRUE,FALSE
1,Edinburgh,EDH,5,full_bar,quiet,dressy,3,FALSE,FALSE,FALSE
1,Madison,WI,4,none,average,casual,1,FALSE,FALSE,FALSE
1,Las Vegas,NV,4,beer_and_wine,quiet,casual,2,FALSE,TRUE,FALSE
1,Mesa,AZ,3,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,3.5,none,average,casual,1,FALSE,TRUE,FALSE
1,Scottsdale,AZ,3,none,quiet,casual,1,TRUE,FALSE,TRUE
1,Montral,QC,4,full_bar,average,casual,3,FALSE,TRUE,FALSE
1,Phoenix,AZ,3,beer_and_wine,average,casual,2,TRUE,TRUE,TRUE
1,Madison,WI,3,full_bar,very_loud,casual,1,FALSE,TRUE,FALSE
1,Apache Junction,AZ,5,none,quiet,casual,2,FALSE,FALSE,FALSE
1,Mesa,AZ,3.5,full_bar,quiet,casual,1,FALSE,TRUE,TRUE
1,Edinburgh,EDH,4,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,Fort Mill,SC,3,full_bar,loud,casual,1,TRUE,TRUE,FALSE
1,Pineville,NC,4,full_bar,average,casual,2,FALSE,FALSE,FALSE
1,Sun Prairie,WI,3.5,none,average,casual,1,FALSE,TRUE,FALSE
1,Scottsdale,AZ,3.5,full_bar,quiet,casual,2,FALSE,TRUE,FALSE
1,Madison,WI,3,none,quiet,casual,1,TRUE,TRUE,FALSE
1,Pittsburgh,PA,4,none,average,casual,2,FALSE,TRUE,TRUE
1,Montral,QC,4.5,none,average,casual,1,TRUE,FALSE,TRUE
1,Charlotte,NC,3,beer_and_wine,average,casual,1,TRUE,TRUE,TRUE
1,Montreal,QC,3.5,full_bar,loud,casual,3,FALSE,FALSE,TRUE
1,Las Vegas,NV,4,none,average,casual,2,TRUE,TRUE,TRUE
1,Las Vegas,NV,4,none,average,casual,1,TRUE,TRUE,TRUE
1,Mesa,AZ,4.5,none,quiet,casual,1,FALSE,TRUE,TRUE
1,Las Vegas,NV,3.5,none,loud,casual,1,FALSE,TRUE,TRUE
1,Peoria,AZ,2.5,none,quiet,casual,1,FALSE,FALSE,FALSE
1,Charlotte,NC,2.5,none,loud,casual,1,FALSE,FALSE,FALSE
1,Peoria,AZ,3.5,beer_and_wine,quiet,casual,1,TRUE,FALSE,TRUE
1,Tempe,AZ,3.5,full_bar,quiet,casual,2,TRUE,TRUE,TRUE
1,Karlsruhe,BW,4,beer_and_wine,loud,casual,2,FALSE,FALSE,FALSE
1,Scottsdale,AZ,4.5,full_bar,average,casual,2,FALSE,TRUE,FALSE
0,Phoenix,AZ,4,none,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,2.5,full_bar,average,casual,2,FALSE,FALSE,FALSE
1,Edinburgh,EDH,4.5,beer_and_wine,quiet,casual,1,FALSE,FALSE,TRUE
1,Las Vegas,NV,3.5,full_bar,average,dressy,3,FALSE,FALSE,FALSE
1,Charlotte,NC,4,full_bar,average,casual,2,FALSE,FALSE,TRUE
0,Chandler,AZ,4,none,average,casual,1,TRUE,FALSE,FALSE
1,Charlotte,NC,3,none,average,casual,1,FALSE,TRUE,FALSE
1,Pittsburgh,PA,3.5,full_bar,quiet,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,3,none,average,casual,1,FALSE,TRUE,TRUE
0,Phoenix,AZ,3.5,none,loud,casual,1,FALSE,TRUE,FALSE
1,Las Vegas,NV,3,none,quiet,casual,1,TRUE,TRUE,TRUE
0,Las Vegas,NV,2.5,full_bar,loud,casual,2,FALSE,FALSE,FALSE
1,Montral,QC,3.5,full_bar,average,casual,3,FALSE,FALSE,FALSE
1,Bridgeville,PA,3,full_bar,very_loud,casual,2,FALSE,TRUE,FALSE
1,Montreal,QC,4,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Charlotte,NC,4,full_bar,average,dressy,3,FALSE,FALSE,TRUE
1,Henderson,NV,3.5,none,average,casual,1,FALSE,TRUE,TRUE
1,Phoenix,AZ,3,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,Phoenix,AZ,4,none,average,casual,1,FALSE,FALSE,FALSE
1,Scottsdale,AZ,3,beer_and_wine,average,casual,2,TRUE,FALSE,TRUE
1,Las Vegas,NV,3,full_bar,average,casual,2,FALSE,FALSE,FALSE
1,Charlotte,NC,3.5,none,average,casual,1,FALSE,TRUE,TRUE
1,Pittsburgh,PA,4,none,average,casual,1,FALSE,TRUE,TRUE
1,Chandler,AZ,3.5,none,average,casual,2,FALSE,FALSE,TRUE
1,Concord,NC,2.5,full_bar,loud,casual,2,FALSE,TRUE,FALSE
1,Glendale,AZ,2,none,average,casual,1,FALSE,TRUE,FALSE
1,Charlotte,NC,3,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,Edinburgh,EDH,3.5,full_bar,loud,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,2,full_bar,quiet,casual,2,FALSE,TRUE,TRUE
0,Montral,QC,4,none,quiet,casual,1,FALSE,TRUE,FALSE
1,Goodyear,AZ,4.5,beer_and_wine,average,casual,2,FALSE,FALSE,FALSE
1,Surprise,AZ,3,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Madison,WI,4,none,average,casual,1,FALSE,TRUE,TRUE
1,Pittsburgh,PA,4,full_bar,quiet,casual,3,TRUE,FALSE,TRUE
1,Charlotte,NC,3,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,Pointe-Claire,QC,3.5,full_bar,loud,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,4,none,quiet,casual,1,FALSE,TRUE,TRUE
1,Phoenix,AZ,4,full_bar,average,casual,2,FALSE,TRUE,TRUE
0,Pittsburgh,PA,4,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Champaign,IL,3,full_bar,average,casual,2,FALSE,TRUE,FALSE
0,Phoenix,AZ,3,none,average,casual,1,FALSE,TRUE,FALSE
1,Peoria,AZ,4.5,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,3.5,none,average,casual,2,FALSE,FALSE,TRUE
1,Champaign,IL,3.5,beer_and_wine,average,casual,2,FALSE,FALSE,FALSE
1,Verdun,QC,4,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Madison,WI,2.5,none,loud,casual,1,FALSE,FALSE,FALSE
1,Laval,QC,4,none,very_loud,casual,2,FALSE,FALSE,FALSE
1,Laval,QC,4,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Pittsburgh,PA,3,full_bar,average,casual,2,TRUE,TRUE,TRUE
1,Scottsdale,AZ,4,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,4,none,average,casual,1,FALSE,TRUE,FALSE
1,Tempe,AZ,3.5,full_bar,quiet,casual,2,TRUE,TRUE,TRUE
1,Charlotte,NC,3.5,full_bar,average,casual,2,FALSE,FALSE,TRUE
1,Mesa,AZ,2.5,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,2,none,average,casual,1,FALSE,FALSE,FALSE
1,Pittsburgh,PA,3,none,average,casual,1,FALSE,TRUE,FALSE
1,Tempe,AZ,4,beer_and_wine,average,casual,1,FALSE,FALSE,FALSE
1,Charlotte,NC,5,none,quiet,casual,1,FALSE,FALSE,TRUE
0,Henderson,NV,3.5,none,average,casual,1,FALSE,FALSE,FALSE
1,Edinburgh,EDH,4,none,quiet,casual,2,FALSE,FALSE,FALSE
1,Laveen,AZ,3,none,average,casual,1,FALSE,TRUE,FALSE
1,Las Vegas,NV,3.5,full_bar,loud,casual,2,FALSE,TRUE,FALSE
1,Chandler,AZ,2,none,average,casual,1,FALSE,TRUE,TRUE
1,Mesa,AZ,2.5,none,loud,casual,1,FALSE,TRUE,FALSE
1,Mesa,AZ,4,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,Pittsburgh,PA,2.5,full_bar,quiet,casual,2,FALSE,FALSE,TRUE
1,Crafton,PA,4.5,none,average,casual,1,FALSE,TRUE,FALSE
1,Phoenix,AZ,4,full_bar,average,casual,3,FALSE,TRUE,TRUE
0,Las Vegas,NV,3,none,loud,casual,1,FALSE,FALSE,FALSE
1,Las Vegas,NV,3,none,average,casual,1,FALSE,TRUE,FALSE
1,Las Vegas,NV,4.5,beer_and_wine,quiet,casual,2,TRUE,FALSE,TRUE
1,Phoenix,AZ,2,none,average,casual,2,FALSE,FALSE,FALSE
1,Saint-Laurent,QC,3,beer_and_wine,average,casual,3,FALSE,FALSE,FALSE
0,Chandler,AZ,4,none,quiet,casual,1,FALSE,TRUE,FALSE
1,Peoria,AZ,4,none,average,casual,1,FALSE,FALSE,TRUE
1,Phoenix,AZ,3.5,none,average,casual,1,FALSE,TRUE,TRUE
1,Montral,QC,4.5,none,average,casual,3,FALSE,FALSE,FALSE
1,Matthews,NC,4,beer_and_wine,average,casual,1,FALSE,TRUE,TRUE
1,Madison,WI,4,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Henderson,NV,3,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Scottsdale,AZ,3,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,1,none,quiet,casual,2,TRUE,FALSE,TRUE
1,Las Vegas,NV,4,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,Chandler,AZ,4,none,quiet,casual,1,FALSE,TRUE,FALSE
1,Las Vegas,NV,2.5,none,average,casual,1,FALSE,FALSE,FALSE
1,Pittsburgh,PA,3.5,none,loud,casual,1,FALSE,TRUE,FALSE
0,Madison,WI,3,none,average,casual,1,TRUE,FALSE,FALSE
1,Las Vegas,NV,3.5,none,average,casual,1,FALSE,FALSE,FALSE
1,Montral,QC,4,full_bar,average,dressy,2,FALSE,TRUE,FALSE
1,Henderson,NV,4,none,average,casual,2,TRUE,TRUE,TRUE
1,Goodyear,AZ,3,none,quiet,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,4,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Scottsdale,AZ,4,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Montral,QC,3.5,beer_and_wine,average,casual,2,TRUE,TRUE,FALSE
0,Las Vegas,NV,3.5,none,average,casual,1,TRUE,TRUE,TRUE
1,Montral,QC,4,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,Gilbert,AZ,3,full_bar,quiet,dressy,2,FALSE,FALSE,TRUE
1,Henderson,NV,2.5,full_bar,average,casual,2,FALSE,FALSE,TRUE
1,Henderson,NV,3,none,loud,casual,1,FALSE,TRUE,FALSE
1,Las Vegas,NV,3,none,average,casual,1,FALSE,TRUE,FALSE
1,Las Vegas,NV,3.5,beer_and_wine,quiet,casual,2,FALSE,TRUE,TRUE
1,Concord,NC,4,beer_and_wine,quiet,casual,1,FALSE,TRUE,TRUE
1,Montral,QC,4,full_bar,average,casual,2,FALSE,FALSE,FALSE
1,Charlotte,NC,4,none,average,casual,1,FALSE,TRUE,FALSE
1,Scottsdale,AZ,4,none,average,casual,2,FALSE,FALSE,TRUE
1,Las Vegas,NV,3.5,none,average,casual,1,FALSE,FALSE,FALSE
1,Phoenix,AZ,4,full_bar,average,casual,2,FALSE,FALSE,TRUE
1,Scottsdale,AZ,4.5,full_bar,quiet,casual,2,TRUE,FALSE,FALSE
1,Mesa,AZ,4,none,average,casual,1,FALSE,TRUE,TRUE
1,Charlotte,NC,3.5,full_bar,average,casual,2,FALSE,TRUE,TRUE
0,Phoenix,AZ,3.5,none,quiet,casual,1,FALSE,TRUE,TRUE
1,Henderson,NV,3.5,beer_and_wine,average,casual,2,FALSE,TRUE,TRUE
1,Henderson,NV,4,beer_and_wine,quiet,casual,2,FALSE,TRUE,FALSE
1,Scottsdale,AZ,4,full_bar,average,dressy,3,FALSE,TRUE,FALSE
1,Phoenix,AZ,4,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Montral,QC,3.5,beer_and_wine,loud,casual,2,FALSE,TRUE,FALSE
1,Charlotte,NC,3.5,none,average,casual,1,FALSE,TRUE,TRUE
1,Montreal,QC,4.5,full_bar,average,casual,4,FALSE,TRUE,FALSE
1,Charlotte,NC,4.5,full_bar,average,casual,1,FALSE,TRUE,FALSE
1,Mesa,AZ,3,beer_and_wine,average,casual,1,FALSE,FALSE,FALSE
1,Scottsdale,AZ,3,beer_and_wine,average,casual,1,FALSE,TRUE,TRUE
1,Las Vegas,NV,4,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,3.5,full_bar,average,casual,1,FALSE,TRUE,TRUE
1,Charlotte,NC,3.5,none,average,casual,1,FALSE,TRUE,TRUE
0,Phoenix,AZ,2,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,Pittsburgh,PA,3,none,average,casual,1,FALSE,TRUE,FALSE
0,Montral,QC,5,none,quiet,casual,1,FALSE,TRUE,TRUE
1,Charlotte,NC,4.5,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Phoenix,AZ,3.5,full_bar,average,casual,2,FALSE,FALSE,TRUE
1,Sun City,AZ,2.5,none,average,casual,1,FALSE,TRUE,TRUE
1,Surprise,AZ,2.5,full_bar,loud,casual,2,FALSE,TRUE,FALSE
1,Tempe,AZ,3,full_bar,average,casual,1,FALSE,TRUE,TRUE
1,Chandler,AZ,4,none,average,casual,2,FALSE,FALSE,TRUE
1,Charlotte,NC,3.5,beer_and_wine,average,casual,1,FALSE,FALSE,TRUE
1,Pittsburgh,PA,4,none,average,casual,1,FALSE,TRUE,TRUE
1,Henderson,NV,3,full_bar,loud,casual,2,FALSE,TRUE,FALSE
1,Glendale,AZ,3.5,full_bar,average,casual,2,TRUE,TRUE,TRUE
1,Las Vegas,NV,3,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,Phoenix,AZ,3.5,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,4,full_bar,average,dressy,3,FALSE,TRUE,FALSE
1,North Las Vegas,NV,3,none,quiet,casual,1,FALSE,TRUE,TRUE
1,Phoenix,AZ,4.5,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,Charlotte,NC,3.5,full_bar,average,casual,2,FALSE,FALSE,FALSE
1,Tempe,AZ,3.5,full_bar,very_loud,casual,1,TRUE,TRUE,FALSE
1,Phoenix,AZ,3.5,none,average,casual,1,TRUE,FALSE,TRUE
0,Phoenix,AZ,1.5,full_bar,average,casual,2,FALSE,FALSE,FALSE
0,Las Vegas,NV,4,none,average,casual,1,TRUE,TRUE,TRUE
1,Charlotte,NC,3.5,beer_and_wine,average,casual,1,FALSE,TRUE,TRUE
1,Charlotte,NC,3,beer_and_wine,average,casual,1,FALSE,FALSE,TRUE
1,Las Vegas,NV,4,full_bar,average,dressy,3,FALSE,TRUE,FALSE
1,Tempe,AZ,3.5,full_bar,quiet,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,4,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,Glendale,AZ,2.5,none,loud,casual,1,FALSE,TRUE,FALSE
0,North Las Vegas,NV,5,none,quiet,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,3,none,quiet,casual,1,FALSE,TRUE,TRUE
0,Phoenix,AZ,2.5,none,very_loud,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,4,none,quiet,casual,1,FALSE,FALSE,TRUE
1,Las Vegas,NV,3,full_bar,average,casual,2,FALSE,FALSE,FALSE
1,Las Vegas,NV,3.5,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,Avondale,AZ,4.5,none,average,casual,1,FALSE,TRUE,FALSE
1,Westmount,QC,4,none,quiet,casual,3,TRUE,TRUE,TRUE
1,Las Vegas,NV,4,none,average,casual,1,FALSE,TRUE,TRUE
1,Las Vegas,NV,3,none,loud,casual,1,FALSE,TRUE,FALSE
1,Las Vegas,NV,2.5,none,quiet,casual,1,TRUE,TRUE,TRUE
1,Phoenix,AZ,3.5,none,average,casual,1,FALSE,FALSE,FALSE
1,Scottsdale,AZ,4,full_bar,average,dressy,3,FALSE,TRUE,FALSE
1,Las Vegas,NV,3,none,loud,casual,2,FALSE,FALSE,TRUE
1,Peoria,AZ,4,full_bar,average,casual,1,FALSE,TRUE,FALSE
1,Madison,WI,3.5,full_bar,average,casual,2,TRUE,TRUE,FALSE
0,Pittsburgh,PA,4,none,quiet,casual,1,FALSE,TRUE,FALSE
1,Montreal,QC,4,beer_and_wine,average,casual,2,FALSE,FALSE,FALSE
1,Fort Mill,SC,3,full_bar,average,casual,2,FALSE,FALSE,TRUE
1,Champaign,IL,4,none,quiet,casual,1,FALSE,TRUE,FALSE
1,Phoenix,AZ,3,none,average,casual,1,FALSE,TRUE,TRUE
0,Scottsdale,AZ,4,none,average,casual,1,FALSE,TRUE,FALSE
0,Las Vegas,NV,2,none,loud,casual,1,FALSE,FALSE,FALSE
1,Peoria,AZ,4.5,none,average,casual,1,FALSE,FALSE,FALSE
1,Chandler,AZ,3,beer_and_wine,quiet,casual,1,FALSE,TRUE,TRUE
1,Phoenix,AZ,1.5,none,very_loud,casual,1,FALSE,FALSE,FALSE
1,Madison,WI,3,none,very_loud,casual,2,FALSE,TRUE,FALSE
1,Phoenix,AZ,4,full_bar,loud,casual,2,FALSE,FALSE,TRUE
1,Las Vegas,NV,4,beer_and_wine,quiet,casual,2,FALSE,TRUE,TRUE
1,Phoenix,AZ,3.5,full_bar,average,casual,2,FALSE,TRUE,TRUE
1,Gilbert,AZ,3.5,beer_and_wine,loud,casual,1,FALSE,FALSE,FALSE
1,Montral,QC,4.5,beer_and_wine,quiet,casual,2,FALSE,TRUE,TRUE
1,Las Vegas,NV,3,beer_and_wine,average,casual,2,FALSE,FALSE,FALSE
1,Pittsburgh,PA,3.5,none,average,casual,1,TRUE,FALSE,FALSE
1,Gilbert,AZ,3,none,average,casual,2,FALSE,TRUE,TRUE
1,Tempe,AZ,2.5,none,quiet,casual,1,FALSE,TRUE,FALSE
1,Edinburgh,EDH,3.5,full_bar,quiet,dressy,3,FALSE,TRUE,FALSE
1,Phoenix,AZ,4,beer_and_wine,average,casual,1,FALSE,TRUE,TRUE
1,Surprise,AZ,2.5,beer_and_wine,quiet,casual,2,FALSE,TRUE,FALSE
1,Las Vegas,NV,3.5,full_bar,average,casual,2,FALSE,FALSE,TRUE
1,Apache Junction,AZ,4.5,none,quiet,casual,1,FALSE,FALSE,FALSE
1,Charlotte,NC,4,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,Henderson,NV,3,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,Fort Mill,SC,3.5,none,quiet,casual,2,FALSE,FALSE,TRUE
1,Phoenix,AZ,3,none,average,casual,2,FALSE,FALSE,FALSE
1,Phoenix,AZ,4,none,loud,casual,1,FALSE,FALSE,FALSE
1,Charlotte,NC,3.5,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,Montreal,QC,3.5,beer_and_wine,average,casual,2,FALSE,TRUE,FALSE
1,Henderson,NV,2,none,very_loud,casual,1,FALSE,TRUE,FALSE
1,Madison,WI,4.5,beer_and_wine,average,casual,1,TRUE,TRUE,TRUE
1,Charlotte,NC,4.5,none,average,casual,1,TRUE,FALSE,TRUE
1,Charlotte,NC,3.5,full_bar,average,casual,2,FALSE,TRUE,FALSE
1,Chandler,AZ,4,full_bar,quiet,casual,2,FALSE,TRUE,TRUE
1,Mesa,AZ,3.5,full_bar,average,casual,2,FALSE,FALSE,TRUE
1,Laval,QC,4,full_bar,loud,casual,2,FALSE,TRUE,FALSE
0,Scottsdale,AZ,4,none,quiet,casual,2,TRUE,TRUE,TRUE
